"","w","n_imperv","n_perv","s_imperv","s_perv","k_sat","per_routed","cmelt","Tb","A1","B1"
"269",867.92959086597,0.165,0.045,8.722,5.565,4.783,47,3.247,1.296,0.00192,1.271
"270",1107.37529257312,0.099,0.137,8.839,2.826,0.803,91.6,1.852,1.882,0.00315,1.472
"271",1347.20839210786,0.155,0.151,1.098,3.888,0.175,76.7,3.623,-2.351,0.00236,1.252
"272",814.889209344983,0.109,0.023,5.107,9.659,9.768,60.4,2.837,0.943,0.00893,1.3
"273",1035.28431267478,0.185,0.04,7.57,6.712,0.516,0.9,0.284,0.737,0.00847,2.773
"274",564.55469247885,0.035,0.184,5.771,7.716,2.435,56.4,1.723,-0.851,0.00529,1.254
"275",1139.34473972768,0.013,0.114,1.065,5.082,8.865,52.4,3.494,1.345,0.00364,2.354
"276",839.118852512911,0.161,0.063,2.286,6.723,6.685,9.2,1.746,2.406,0.00646,1.368
"277",1278.84690323845,0.017,0.095,5.661,7.656,3.358,37.9,0.068,1.605,0.00825,2.459
"278",1240.86538911797,0.138,0.13,6.609,5.631,1.469,26.3,3.022,-0.65,0.00658,2.996
"279",1074.55865037628,0.095,0.159,7.677,0.978,9.546,64.3,2.104,-2.375,0.00588,2.644
"280",594.331546453759,0.015,0.139,4.449,8.45,8.602,2.3,2.965,-1.113,0.00023,1.953
"281",1205.45264543034,0.17,0.062,2.318,9.554,8.818,86.7,1.003,-1.029,0.00282,2.129
"282",610.882344655693,0.118,0.122,9.622,2.527,6.976,83.5,3.276,0.894,1e-04,1.125
"283",646.919902879745,0.155,0.045,1.872,9.262,2.42,11.4,1.537,0.309,0.00751,1.335
"284",788.513047154993,0.099,0.152,8.077,0.944,4.469,66.1,0.737,0.61,0.00717,2.492
"285",793.836150551215,0.146,0.061,2.116,8.637,4.015,59.2,3.317,-0.105,0.00787,2.335
"286",1313.78537369892,0.198,0.079,1.804,6.379,9.265,65.3,0.978,1.495,0.00472,1.637
"287",600.409954320639,0.03,0.179,9.854,4.878,1.949,4.2,3.701,-1.159,0.00984,2.289
"288",961.13668452017,0.194,0.028,8.256,2.426,2.253,61.9,2.583,0.825,0.00706,1.034
"289",696.070519043133,0.162,0.024,6.696,2.413,6.8,23.2,3.005,0.667,0.00438,2.074
"290",1296.4096092619,0.148,0.032,1.221,8.717,1.693,93.4,0.191,-1.102,0.00631,1.54
"291",958.923971746117,0.161,0.051,1.95,2.58,8.534,56.9,3.99,1.29,0.00113,2.947
"292",1136.73271960579,0.085,0.167,7.305,0.611,3.394,90.9,1.374,-2.271,0.00668,1.983
"293",1095.28881520964,0.172,0.183,0.816,4.826,9.972,73.2,2.718,0.543,0.00345,1.365
"294",1268.75781198032,0.181,0.133,4.136,9.457,1.664,18.4,0.814,-0.006,0.00379,2.634
"295",642.592006828636,0.026,0.077,4.441,7.628,1.812,20.2,0.408,-0.74,0.00998,2.358
"296",668.30293298699,0.04,0.172,4.934,5.076,5.489,3.9,2.647,-1.451,0.00518,2.444
"297",890.571203781292,0.175,0.152,4.333,9.699,6.071,7.1,1.795,0.651,0.00718,1.037
"298",1079.66605923139,0.085,0.141,0.963,2.237,0.209,0.3,3.71,1.048,0.00954,1.02
"299",746.816216502339,0.021,0.083,6.913,6.139,4.589,89.6,2.901,0.572,0.00804,2.532
"300",1017.15479139239,0.058,0.056,2.485,9.605,2.877,43.2,3.111,-1.152,0.00876,1.362
"301",611.819551559165,0.144,0.182,7.539,9.03,4.668,30,0.176,2.114,0.00248,2.391
"302",1312.74040206335,0.152,0.141,9.663,9.41,7.671,14.3,1.977,-1.62,0.00956,2.039
"303",678.591620409861,0.048,0.17,9.652,4.468,9.863,41.5,3.881,0.385,0.00269,2.71
"304",1112.94574057683,0.178,0.157,1.378,0.775,7.619,37.5,0.724,-0.488,0.00995,1.767
"305",1387.1164326556,0.191,0.185,3.702,5.502,6.967,99.6,2.076,-2.294,0.00874,1.115
"306",906.398634193465,0.015,0.097,2.246,1.103,0.922,18.3,2.416,2.837,0.00775,2.142
"307",750.013763550669,0.048,0.09,3.748,4.353,2.674,29.1,2.958,-2.645,0.00845,2.366
"308",1182.97446193174,0.117,0.183,5.039,4.892,2.904,8.8,2.983,-2.581,0.00807,1.677
"309",1220.89577303268,0.138,0.028,2.053,5.197,5.561,23.3,3.78,2.931,0.00662,2.311
"310",1283.50786562078,0.01,0.173,5.634,5.447,8.107,11.4,1.715,-1.066,0.00475,1.243
"311",1064.19623480178,0.015,0.122,8.576,0.652,4.083,79.8,0.692,-0.146,0.00518,2.1
"312",1409.944426734,0.121,0.09,0.555,9.026,4.28,63.8,3.836,2.238,0.00338,2.53
"313",512.185654602945,0.013,0.105,6.951,5.143,4.645,72,3.154,-0.109,0.00419,2.865
"314",843.389038927853,0.016,0.151,3.714,1.766,9.268,88.6,3.42,-1.886,0.00709,2.124
"315",1279.78351642378,0.102,0.111,4.327,8.943,0.96,65.5,0.999,-1.627,0.00492,1.183
"316",1307.91234108619,0.138,0.156,8.575,5.485,4.419,70.4,0.173,-2.14,0.00319,2.153
"317",1472.30302751996,0.037,0.106,5.643,1.557,2.699,7.5,3.711,-2.969,0.00441,1.167
"318",1200.58869267814,0.041,0.172,2.781,3.096,7.337,93.4,0.03,-2.643,0.00856,2.487
"319",1408.18169154227,0.08,0.095,4.813,4.748,2.482,57.1,2.68,-1.398,0.00211,1.433
"320",1458.10842094943,0.066,0.173,9.165,6.552,1.972,86,0.158,-2.897,0.00449,2.427
"321",1237.23553796299,0.196,0.153,1.611,4.54,9.859,47.8,0.086,-0.943,0.00361,1.165
"322",957.136787706986,0.169,0.113,7.238,4.423,2.015,17.5,3.227,2.029,0.00781,1.343
"323",1317.01142480597,0.048,0.124,0.465,2.166,6.227,78.2,0.299,0.465,0.00896,2.252
"324",1225.14515067451,0.08,0.139,8.437,2.993,7.734,99.5,1.167,-1.83,0.00823,2.402
"325",867.121594026685,0.016,0.173,6.619,5.588,3.271,71.7,2.683,1.271,0.00166,2.306
"326",1009.81446821243,0.073,0.126,0.571,5.606,8.496,10,3.627,-1.229,0.00407,2.131
"327",1260.02087444067,0.063,0.059,7.741,9.736,6.823,93.1,0.402,1.422,0.00826,2.063
"328",811.91725935787,0.108,0.146,8.142,3.809,4.315,6.9,0.611,-2.837,0.00869,1.62
"329",913.091120310128,0.078,0.089,1.533,1.996,0.519,40,0.897,-0.265,0.00387,2.069
"330",623.881630133837,0.163,0.111,6.656,7.751,1.192,27.4,2.992,-1.095,0.00113,2.068
"331",714.064152911305,0.027,0.165,3.533,3.987,7.428,79.3,3.319,2.427,0.00859,1.985
"332",988.997257314622,0.186,0.155,0.95,0.618,7.435,97,1.146,1.279,0.00813,2.404
"333",711.120215477422,0.187,0.103,2.957,2.033,8.259,28.8,2.365,1.592,0.00957,2.204
"334",1006.14867405966,0.157,0.015,0.235,2.42,3.008,48.4,2.278,2.472,0.00329,1.583
"335",988.821567734703,0.171,0.174,3.615,5.657,8.087,56.2,1.508,0.807,0.00664,2.144
"336",516.154351877049,0.074,0.145,5.524,1.321,9.029,11.9,2.5,-1.502,0.00151,1.827
"337",1355.13202287257,0.107,0.136,1.549,2.854,0.772,34.7,2.041,-0.714,0.00472,2.248
"338",885.231027612463,0.161,0.09,2.888,4.666,2.298,94.7,3.901,1.783,0.00748,1.042
"339",1244.39255218022,0.13,0.126,1.339,9.806,6.412,61.9,0.857,2.144,0.00114,2.087
"340",1260.59885555878,0.186,0.119,5.298,4.811,6.425,90.6,2.115,2.053,0.00382,1.244
"341",1268.76485836692,0.036,0.019,3.246,0.759,7.547,37,1.249,0.601,0.00239,2.415
"342",1469.84247327782,0.107,0.144,1.879,9.294,7.493,91.1,2.824,1.651,0.00794,2.404
"343",1438.06584086269,0.177,0.046,2.601,3.591,0.523,96.6,2.916,2.082,0.00194,1.563
"344",737.10518120788,0.076,0.151,6.375,7.423,7.46,40.1,3.49,2.356,0.00465,2.285
"345",1016.2259740755,0.18,0.125,7.347,1.833,2.358,99.8,0.681,-0.91,0.00498,2.695
"346",1276.77692659199,0.13,0.055,1.167,2.556,1.352,24.8,2.75,-2.356,0.00665,1.28
"347",1225.66200001165,0.017,0.018,0.937,2.939,2.842,38.6,3.494,-1.653,0.00779,2.864
"348",1396.04099700227,0.115,0.124,7.014,1.416,9.954,6.9,1.152,-2.841,0.00984,2.272
"349",913.733204826713,0.055,0.159,3.312,7.091,1.328,60.6,3.366,0.021,0.00238,1.272
"350",902.574184117839,0.178,0.014,2.261,7.6,8.706,70.7,2.948,-1.427,0.00052,2.719
"351",795.816781697795,0.129,0.063,1.013,2.166,8.938,20.9,3.887,2.588,0.00846,1.182
"352",793.148441240191,0.12,0.049,9.756,8.256,8.394,83.3,3.857,-0.724,0.00948,1.006
"353",1276.30882291123,0.131,0.093,0.572,5.246,4.177,1.4,0.749,1.173,0.00361,1.127
"354",963.607333600521,0.182,0.153,8.347,9.378,5.489,14,1.008,-1.071,0.00014,1.832
"355",707.750939764082,0.184,0.096,5.738,2.865,5.893,0.2,2.834,0.384,0.00771,2.944
"356",1480.51723698154,0.013,0.122,4.625,3.19,2.317,4.4,3.865,2.254,0.00834,1.074
"357",1464.73616058938,0.011,0.093,9.473,5.88,4.307,67.3,2.925,-0.459,0.00437,2.55
"358",603.996775113046,0.191,0.199,0.561,3.193,7.562,88.7,3.734,1.267,0.00299,1.505
"359",1436.74819241278,0.144,0.109,6.897,1.157,6.807,36,3.675,0.674,0.00183,1.326
"360",774.609165498987,0.093,0.037,6.052,2.101,6.712,79.2,3.652,-2.455,0.00785,2.293
"361",507.559933932498,0.188,0.12,3.611,9.421,4.151,92.7,0.137,1.589,0.00526,2.42
"362",1132.47227063403,0.178,0.046,6.738,4.515,0.111,41.3,0.202,0.603,0.00126,2.079
"363",1177.82296193764,0.14,0.069,8.191,1.471,0.726,18.6,0.126,-0.184,6e-04,1.225
"364",991.933977231383,0.013,0.083,8.467,2.269,4.031,87.9,3.35,1.27,0.00079,1.334
"365",628.391443751752,0.05,0.087,0.236,8.817,4.164,32.6,2.361,1.87,0.00688,1.833
"366",822.060133563355,0.169,0.109,5.221,6.779,9.004,79.8,2.201,-2.064,0.00027,2.555
"367",1429.47564716451,0.096,0.08,6.668,0.825,1.212,18.8,1.32,-2.441,0.00035,2.411
"368",784.342816099524,0.077,0.151,2.3,3.583,5.346,65.6,3.321,-1.653,0.00103,2.171
"369",1127.98142759129,0.141,0.158,6.99,9.985,1.175,29.8,2.834,-0.609,0.00606,1.4
"370",783.034100430086,0.124,0.13,7.448,6.741,4.154,99.9,0.398,-1.687,0.00471,2.775
"371",795.470336219296,0.104,0.036,4.984,0.995,9.359,41.3,1.746,1.92,0.0093,2.769
"372",1126.51050416753,0.024,0.19,8.288,1.208,2.605,60.9,3.323,-1.052,0.00484,1.973
"373",694.763221079484,0.182,0.049,6.578,3.584,1.77,40.9,2.118,1.475,0.00719,1.614
"374",622.055370360613,0.199,0.173,2.426,2.675,8.953,5.6,0.451,-2.624,0.00187,1.126
"375",1193.90580500476,0.187,0.091,5.155,1.108,3.043,49,0.494,-1.416,0.00187,2.328
"376",1236.81745678186,0.161,0.036,2.617,1.74,9.347,39.6,1.959,1.278,0.00089,1.884
"377",883.107249392197,0.169,0.088,2.773,0.83,5.793,91,3.172,0.634,0.00676,2.312
"378",1022.52375357784,0.135,0.124,6.103,6.066,4.204,58.7,3.205,-0.715,0.00594,1.316
"379",1415.84270098247,0.039,0.059,2.732,5.923,1.627,73.1,0.737,-1.052,0.00356,2.263
"380",963.213049108163,0.029,0.184,2.111,3.469,4.379,30.9,3.547,1.485,0.00752,2.631
"381",894.21016536653,0.092,0.174,4.952,4.007,7.753,13.5,1.923,-2.875,0.00775,2.28
"382",836.304860888049,0.097,0.167,9.828,5.316,9.534,9.1,3.694,1.502,0.00587,2.151
"383",1334.39469407313,0.155,0.165,4.699,7.618,7.458,30.3,3.879,1.282,0.00459,2.045
"384",1274.74639564753,0.06,0.016,0.351,6.18,1.889,91.2,2.689,-0.56,0.00853,2.464
"385",584.932735655457,0.088,0.151,5.647,6.525,5.149,96.8,3.171,-0.471,0.00879,1.578
"386",932.853056583554,0.143,0.08,4.667,1.767,8.315,51.1,1.363,0.967,0.00281,1.791
"387",1342.6563590765,0.185,0.025,6.002,1.776,5.271,85.2,2.918,-1.866,0.00078,1.013
"388",1494.30021247827,0.15,0.16,2.227,4.451,7.331,34.5,3.876,-1.274,0.00641,2.866
"389",1134.6149998717,0.188,0.063,5.272,4.827,9.77,31.5,2.028,2.55,0.00631,1.578
"390",967.443307861686,0.083,0.06,2.281,0.972,1.251,48.3,3.41,-1.259,0.00054,2.858
"391",714.196848450229,0.121,0.137,0.465,0.91,3.974,37.6,2.083,-0.638,0.00177,2.037
"392",1419.69336546026,0.01,0.134,6.592,5.403,8.69,87.5,0.584,-1.513,0.00574,1.237
"393",1037.52716747113,0.028,0.107,2.873,5.385,4.081,64.7,0.799,-1.097,0.00463,1.528
"394",626.179771730676,0.196,0.143,4.79,4.331,5.425,75.1,3.472,2.88,0.00458,2.96
"395",1357.00750164688,0.073,0.086,0.729,7.778,7.459,0.9,0.821,-0.079,0.00851,1.875
"396",1456.81655220687,0.09,0.159,8.706,0.681,4.4,27.8,3.868,-1.231,0.00228,2.732
"397",589.461642550305,0.171,0.102,7.707,7.577,5.864,87.6,1.171,-0.772,0.00638,2.07
"398",1207.27376732975,0.033,0.178,7.393,3.569,3.423,9.3,3.424,1.148,0.00984,2.312
"399",611.732661724091,0.092,0.114,8.327,5.382,2.975,22.3,1.295,-1.17,0.00663,2.814
"400",644.304836634547,0.176,0.154,5.431,5.78,3.248,93,3.162,0.989,0.00541,1.971
"401",1250.56296144612,0.15,0.012,4.148,4.301,7.951,24,2.825,-1.51,0.00138,1.478
"402",1415.73274205439,0.024,0.022,1.89,4.575,1.118,23.7,3.286,2.493,0.00216,1.984
"403",846.809688257053,0.094,0.102,0.678,9.995,1.026,55.7,0.831,1.775,0.00218,2.061
"404",644.152082270011,0.197,0.138,8.823,6.342,2.52,2.8,3.883,-1.387,0.00099,1.985
"405",1169.44891982712,0.125,0.177,4.142,9.128,6.761,85.5,0.456,-0.552,0.00035,2.32
"406",671.283005969599,0.108,0.166,2.339,6.424,7.916,30,2.352,2.482,0.00184,1.832
"407",1064.97840117663,0.07,0.164,5.4,6.333,1.388,42.9,3.812,1.277,0.00907,2.175
"408",1011.40983169898,0.138,0.115,1.209,5.875,1.376,91.6,1.302,0.028,0.00666,1.589
"409",1277.46165497229,0.072,0.055,0.708,7.093,6.473,34.6,2.637,2.014,0.00014,1.722
"410",1126.56982522458,0.176,0.187,2.801,4.45,9.942,24.9,3.198,-1.707,0.00529,1.266
"411",856.147076701745,0.122,0.189,1.05,4.92,3.174,96.7,3.452,1.678,0.00307,2.736
"412",892.071799142286,0.157,0.164,4.765,5.438,2.486,10.5,1.933,-2.197,0.0066,1.525
"413",632.673354120925,0.162,0.105,0.721,8.96,5.112,48.3,3.573,0.989,0.00266,2.329
"414",1045.18670798279,0.163,0.099,2.004,3.319,6.309,99.2,3.299,-0.504,0.00635,1.152
"415",637.621293310076,0.029,0.183,7.653,8.115,1.527,33.7,2.808,1.965,0.00213,2.773
"416",1305.82942371257,0.026,0.041,8.887,4.784,8.141,79.1,2.04,2.11,0.00118,2.134
"417",1354.38584419899,0.066,0.094,1.798,4.208,9.006,60.4,0.898,2.538,0.0055,1.447
"418",1490.99829397164,0.137,0.082,4.879,1.259,5.534,30.2,3.894,-2.575,0.00466,1.434
"419",1289.60607852787,0.151,0.157,4.796,8.158,7.955,23.6,0.501,-1.648,0.00561,1.386
"420",544.230794766918,0.06,0.165,8.275,3.928,2.673,44.1,3.754,-1.07,0.00778,1.264
"421",741.416395176202,0.159,0.107,3.902,7.76,4.919,31.3,1.844,1.465,0.00359,1.014
"422",738.722654059529,0.017,0.171,0.863,4.211,4.626,16.1,2.482,-2.064,0.00072,1.919
"423",1307.48043744825,0.149,0.029,6.702,2.89,4.005,41,3.032,1.539,0.00966,1.976
"424",783.938959008083,0.039,0.147,9.395,3.898,2.068,13.5,1.375,2.562,0.0037,2.696
"425",1304.83558750711,0.054,0.187,3.337,3.822,3.256,58.3,0.895,0.9,0.00649,2.05
"426",1289.07058876939,0.126,0.147,7.145,2.001,0.569,2.1,3.616,-0.639,0.00293,1.225
"427",746.814707526937,0.198,0.14,0.015,0.032,6.899,20.7,0.092,-0.793,0.00324,2.398
"428",1153.47331785597,0.088,0.037,9.578,9.307,4.461,2.2,2.136,-0.195,0.00275,2.519
"429",723.251324612647,0.197,0.103,0.8,3.311,4.12,14.3,3.762,-1.884,0.00295,1.089
"430",643.43437878415,0.068,0.195,4.247,8.818,2.125,55.5,0.209,-0.809,0.00845,2.828
"431",674.036232521757,0.035,0.168,8.81,5.188,6.575,44.8,0.972,2.42,0.00895,1.761
"432",924.650089582428,0.092,0.154,2.053,0.607,0.496,2.7,2.419,-0.373,0.00076,2.073
"433",1301.86095624231,0.097,0.011,1.57,0.153,2.329,22.2,0.256,1.286,0.00452,2.146
"434",1177.86434222944,0.125,0.08,0.223,8.291,4.365,87.6,0.675,-1.865,0.00627,1.994
"435",1478.4578550607,0.137,0.147,6.352,9.004,6.976,49.4,2.182,0.964,0.00089,2.38
"436",952.12505874224,0.062,0.12,6.722,5.503,8.772,22.9,0.221,-0.517,0.00634,1.833
"437",748.611069051549,0.13,0.107,4.767,2.373,0.271,83.8,2.215,2.329,0.00551,2.715
"438",826.194015797228,0.031,0.107,8.714,1.534,4.297,28,3.687,-1.036,0.00684,1.707
"439",733.116447227076,0.011,0.06,4.003,0.49,0.261,44.9,1.122,1.145,0.00869,1.231
"440",1235.30123825185,0.032,0.192,4.229,4.388,9.52,92.8,0.351,0.937,0.0057,1.743
"441",813.858954934403,0.081,0.046,9.076,8.355,1.561,99.7,1.835,1.513,0.00021,1.14
"442",1182.12374043651,0.188,0.13,4.721,6.104,8.2,83.9,3.149,-1.51,0.00078,2.904
"443",1060.01535034738,0.136,0.139,0.457,0.83,5.646,44.8,2.479,1.382,0.00657,1.402
"444",975.326894083992,0.085,0.132,9.292,4.38,6.681,51.4,1.538,1.443,0.00967,1.209
"445",1329.59128124639,0.066,0.133,2.156,1.214,9.157,40.7,1.417,1.002,0.00024,1.523
"446",1323.32625240088,0.105,0.183,7.915,6.635,8.228,44,2.132,0.467,0.00133,2.06
"447",1363.47194574773,0.179,0.121,8.79,8.23,5.037,64.8,2.204,-0.604,0.00038,2.647
"448",1169.03647896834,0.135,0.15,5.09,8.101,5.452,0.2,3.833,2.224,0.00382,1.904
"449",781.467065913603,0.063,0.149,0.8,8.104,3.031,23.9,0.057,1.691,0.00719,1.101
"450",1329.80156363919,0.059,0.049,3.951,7.373,3.602,64.3,1.972,-0.726,0.00441,1.358
"451",1110.41916976683,0.188,0.034,4.315,2.04,4.023,50.5,2.948,-1.456,0.00682,2.234
"452",1162.37092902884,0.194,0.1,4.159,4.381,5.846,53.6,0.319,1.011,0.00738,2.194
"453",858.17365301773,0.087,0.158,6.378,5.61,2.783,92.9,3.936,2.566,0.00076,2.38
"454",1253.19883809425,0.168,0.035,6.703,3.788,0.084,86.8,0.346,1.063,0.00782,2.516
"455",974.612947087735,0.067,0.046,7.475,3.167,6.414,81.5,0.247,2.46,0.00178,1.08
"456",1234.64024811983,0.012,0.039,7.168,8.574,2.887,74.4,3.178,2.989,0.00231,2.745
"457",1248.64679179154,0.114,0.032,6.571,9.521,8.907,9.4,3.001,-2.19,0.00064,2.496
"458",1082.47943571769,0.141,0.128,7.961,9.031,2.615,56.6,1.019,2.553,0.00713,2.048
"459",849.610967328772,0.153,0.149,3.794,3.999,4.45,14.9,0.353,-1.381,0.00438,2.444
"460",645.457755075768,0.136,0.191,1.812,4.994,1.583,17.9,1.013,-0.353,0.00092,2.023
"461",729.612764669582,0.143,0.081,9.433,5.33,7.729,3.1,1.537,0.252,0.00142,2.54
"462",1432.59176844731,0.018,0.157,7.791,2.77,6.684,91,3.529,-2.593,0.00444,2.969
"463",1206.15215529688,0.194,0.037,0.319,2.224,1.601,63.8,2.231,2.302,0.00921,1.397
"464",1267.06170919351,0.025,0.097,5.692,3.346,7.492,22.9,2.778,-2.195,0.00472,1.277
"465",1298.3337030746,0.134,0.143,0.719,9.479,5.066,88.6,3.081,1.734,0.0089,2.705
"466",549.085218925029,0.133,0.132,7.702,2.206,0.721,45.4,1.358,1.915,0.00813,2.923
"467",1098.60673779622,0.107,0.066,3.083,8.079,3.366,38,0.12,-0.635,0.0085,1.464
"468",961.220085853711,0.126,0.184,9.797,6.368,6.994,83.9,3.167,-2.956,0.00979,2.955
"469",944.384932052344,0.19,0.127,1.32,4.923,5.869,80.9,3.434,-1.389,0.00466,2.283
"470",903.406035155058,0.118,0.054,7.181,2.714,9.669,1.3,1.24,-2.853,0.00417,2.408
"471",817.975150421262,0.063,0.156,5.426,6.198,1.183,33.7,0.348,0.878,4e-04,2.667
"472",1421.40990821645,0.152,0.148,5.262,6.002,5.955,13.6,3.46,1.674,0.00671,1.999
"473",638.012588722631,0.077,0.195,7.125,1.29,9.178,11.6,3.38,0.484,0.00252,2.432
"474",649.966658558697,0.045,0.07,4.523,3.27,1.988,7,1.925,-2.877,0.0062,2.152
"475",1194.53508849256,0.045,0.185,3.304,9.113,4.379,46.2,1.564,1.821,0.00459,2.946
"476",1439.97274013236,0.161,0.016,6.415,1.48,6.371,26.2,2.74,-1.431,0.00738,1.691
"477",531.418295809999,0.187,0.106,9.201,0.867,9.485,94.9,2.625,-2.198,0.00992,1.977
"478",1134.91837657057,0.051,0.192,4.219,5.206,0.127,6.5,1.164,0.051,0.00117,1.602
"479",1098.44364295714,0.093,0.028,1.191,1.506,9.402,14.4,2.854,0.885,0.00361,1.958
"480",1280.45288193971,0.026,0.178,8.068,1.869,6.07,70.3,1.168,-1.707,0.00731,2.9
"481",1451.10789011233,0.069,0.096,9.127,9.569,7.475,97.1,0.045,-0.405,0.00671,2.008
"482",935.478671686724,0.05,0.144,9.721,1.578,1.117,55.1,1.56,-1.237,0.00915,1.298
"483",818.219518056139,0.056,0.077,9.086,3.88,9.49,37.8,1.358,-0.996,0.00739,2.182
"484",1430.18543277867,0.174,0.017,2.938,9.853,6.875,6.6,0.073,0.109,0.00166,1.24
"485",1228.74686750583,0.146,0.163,5.774,1.224,2.368,50.5,2.18,0.99,0.001,1.094
"486",874.07102691941,0.093,0.092,8.496,3.147,0.115,11.6,1.323,0.698,0.00908,2.509
"487",1414.408440236,0.118,0.173,7.407,9.038,8.802,95.7,0.53,-0.256,0.00758,1.749
"488",1138.52633582428,0.048,0.028,2.742,1.056,2.836,67.3,3.462,-2.942,0.00439,1.046
"489",801.202293718234,0.034,0.192,4.644,4.43,5.478,23.7,3.671,2.312,0.00027,1.419
"490",650.288432138041,0.061,0.138,0.99,6.631,3.906,93.7,1.054,1.634,0.00877,1.644
"491",1017.66007882543,0.13,0.191,6.467,4.066,9.084,49.9,0.677,-1.442,0.00508,2.588
"492",1023.08168704621,0.093,0.073,6.572,1.564,5.821,47.2,1.347,1.312,0.00477,2.219
"493",688.083833549172,0.048,0.17,2.641,6.621,7.559,12.6,3.158,-0.695,0.00951,1.506
"494",1264.43052408285,0.198,0.164,9.556,4.96,9.594,64.5,3.986,0.499,0.00539,2.296
"495",1474.17952422984,0.01,0.136,1.824,4.058,4.318,51.2,2.312,1.179,0.00383,2.767
"496",929.938221117482,0.054,0.101,5.129,6.035,2.039,41.7,1.401,0.202,0.00106,1.342
"497",1029.41261418164,0.03,0.021,9.04,9.093,9.026,10.3,0.419,0.225,0.00356,1.301
"498",1232.01097990386,0.169,0.138,6.522,0.214,8.614,94.4,2.858,1.386,0.00096,2.373
"499",627.91496119462,0.111,0.166,9.218,2.359,9.87,4.9,3.271,0.153,0.00414,1.71
"500",1122.72747466341,0.103,0.144,5.716,6.503,8.347,20,3.946,1.819,0.00261,1.287
"501",1432.10289534181,0.165,0.14,8.124,5.735,3.426,90.3,0.893,-2.906,0.00862,2.848
"502",1020.35051863641,0.061,0.181,1.53,6.637,6.656,93.7,3.382,2.06,0.00443,1.265
"503",553.891531191766,0.033,0.114,3.411,8.018,7.905,37.2,2.941,-0.532,0.00392,1.502
"504",1168.67963969707,0.146,0.13,7.004,7.952,8.438,64.1,1.127,-2.03,0.00612,2.197
"505",804.942382266745,0.15,0.013,4.282,3.36,3.285,84.6,0.384,1.904,0.00418,1.62
"506",1432.43344686925,0.094,0.111,8.659,6.695,1.552,88.3,3.913,1.257,0.00347,1.536
"507",984.568014508113,0.178,0.062,8.185,5.094,8.718,59.5,2.243,-2.226,0.00212,1.386
"508",636.630001710728,0.082,0.137,1.045,1.552,9.129,96.6,3.898,-2.403,7e-04,1.357
"509",718.936851713806,0.069,0.114,9.519,3.864,8.006,37,1.961,2.287,0.00846,1.714
"510",1226.65155539289,0.05,0.084,6.324,7.529,7.381,48.7,2.331,-0.094,0.00159,2.056
"511",855.07896868512,0.024,0.108,4.298,5.5,6.796,31.2,3.492,-0.498,0.00286,1.175
"512",594.269118271768,0.03,0.136,3.321,1.968,6.089,16.3,1.072,-2.916,0.00157,1.155
"513",1354.26216945052,0.128,0.026,7.912,9.187,6.936,43.2,3.043,0.357,0.00346,2.467
"514",1264.78090323508,0.199,0.099,3.747,9.241,7.537,12.8,2.041,-1.272,0.00976,1.835
"515",1032.32441050932,0.158,0.05,6.001,4.048,8.131,72.8,0.588,0.349,0.00428,1.352
"516",766.69635460712,0.188,0.168,6.307,6.723,5.262,67.7,1.222,2.327,0.00977,2.714
"517",1163.94849051721,0.13,0.189,2.831,4.838,3.488,19.4,1.735,2.682,0.00967,2.607
"518",529.556856490672,0.101,0.05,9.59,7.85,1.227,55.1,1.392,-2.401,0.00186,1.678
"519",1048.21621254086,0.091,0.031,3.064,4.279,2.109,43.2,2.206,-0.085,0.00612,1.613
"520",1413.14673284069,0.099,0.023,5.401,7.703,1.118,69,2.705,2.299,0.00177,2.219
"521",1446.58125378191,0.166,0.047,5.709,9.108,9.454,0.9,1.36,-2.904,0.00109,2.643
"522",1224.86248449422,0.157,0.169,1.87,8.904,6.944,44.8,2.386,-1.59,0.00097,1.321
"523",1432.84619855694,0.136,0.147,8.32,3.654,5.786,46.7,0.175,0.132,0.00401,1.683
"524",998.075135750696,0.192,0.197,1.406,2.511,7.451,15.7,1.501,-2.228,0.0013,1.218
"525",660.783587023616,0.196,0.13,6.08,9.728,8.181,16.4,2.278,0.391,0.00927,2.81
"526",1330.33143403009,0.013,0.12,7.518,1.551,5.904,22.4,2.483,0.236,0.00936,2.237
"527",783.270556246862,0.154,0.176,2.973,3.789,5.131,48.2,2.047,0.627,0.00926,1.556
"528",1145.1615372207,0.139,0.147,9.358,6.081,7.355,53.9,3.534,1.463,0.00779,2.135
"529",1340.85223264992,0.032,0.121,2.168,7.112,6.938,35.8,0.216,-0.534,0.00711,2.83
"530",760.103442473337,0.135,0.074,1.043,8.708,0.167,41.9,3.481,2.831,0.00418,2.225
"531",741.643324727193,0.159,0.182,7.408,1.204,1.033,48.8,3.095,-2.604,0.00152,1.715
"532",547.628529835492,0.092,0.018,4.217,1.379,2.64,36.8,3.78,0.224,0.00527,1.877
"533",858.004027511925,0.133,0.063,0.661,9.135,2.632,27.6,2.63,-1.828,0.00742,1.556
"534",1249.07395499758,0.174,0.169,2.398,3.995,4.547,81.5,0.415,-1.1,0.00525,1.697
"535",540.047037182376,0.192,0.094,8.783,7.717,9.317,87.7,1.944,-2.58,0.009,1.109
"536",1150.03281296231,0.082,0.177,9.273,5.92,1.489,33.8,3.58,2.499,0.00869,2.336
